11.14				"7,3"	"7,00"	x	x						7
2ème sous sol	?		Horreur		"6,00"	x	x			Dans un parking - pas mal mais pas très flippant	6
3 enteremments	Tommy Lee Jones		Drame	"7,6"	"8,75"	x	x			Road movie - très bon	9		9	xellent	"8,5"	"J'adore! Jveux le mater tous les soirs, ça fait chier Manu"	"8,5"
4 frères			Gangs		"7,00"	x	x			Très bon - quelques flaws - 4 frères adoptés qui se retrouvent	7
A vif					#DIV/0!	x	x
Anges & démons	Tom Hanks				"5,75"	x	x			Pas mal sans plus  - tiré par les cheveux - bons acteurs	"6,5"					J'ai zappé au bout de 30 min	5
Apocalypse 6 films			Doc		"9,00"	x	x			MUST SEE	9		9
"Arnaques, crimes et botanique"					"8,00"	x	x									Un de mes préférés du genre. Musique top. Réalisation excellente.	8
Autant en emporte le vent			Classic		"7,50"	x	x			Bon et long	8			il m a fallu 3 jours pour arriver au bout	7
Benjamin Button	Brad Pitt		Drame	8	"8,20"	x	x			Très bon mais long	"8,5"		8	tres cool	"8,1"
Big	Tom Hanks		Comedie	"7,2"	"7,25"	x	x			Comédie sympathique et drôle	"7,5"				7
Big Lebowski			Comedie	"8,2"	"8,33"	x	x			Top	"8,5"		8	tres bon	"8,5"
Blanche Neige	Disney		Anime	"7,8"	"7,83"	x	x			Classique	"7,5"		8	magique	8
Bourne Identity	Matt Damon		Action	"7,7"	"7,83"	x	x			Très bon	"7,5"			sympa	"7,5"	Excellent	"8,5"
Bourne supremacy	Matt Damon		Action	"7,6"	"7,83"	x	x			Mieux	8				"7,5"	Encore mieux	8
Bourne Ultimatum	Matt Damon		Action	"8,2"	"7,67"	x	x			Toujours aussi bon	8			bon ptit film	8	Le moins bien des trois mais tj aussi bon.	7
Brokeback Montain	Ledger - Gyllenhaal		drame	"7,8"	"8,83"	x	x			Tout bon	9	Très bon	9	tres bon film	"8,5"	Un film pour Goemaere
Brüno	Baron Cohen			"6,5"	"7,00"		x							dans la lignée de borat - bons fous rires	7
Burn after reading	"Clooney, Pitt"		comedie	"7,2"	"6,90"		x							"pas du grand ""frere Cohen"""	"6,8"	Sympa tout de même	7
Celle que j'aime	Darmon - Lavoine		comedie dramatique		"4,00"		x							mauvais	4
City of ember	Murray-Robbins		fantastique	"6,4"	"6,25"		x			Bien aimé mais réa aurait pu être mieux	7			bof	"5,5"
Coco	Gad Elmaleh		comedie		"2,00"	x	x							on est pas encore pret pour ce genre d'oeuvre!	2
Coco avant Chanel					#DIV/0!	x	x
Coraline			Anime		#DIV/0!	x	x
Dark Knight	Bale - Ledger		Superheros	"8,9"	"8,00"		x						8	le meilleur Batman	8	Bien sombre	8		http://www.imdb.com/title/tt0468569/
Dexter	2		série		"8,33"	x	x			Top top	9		8		8
Dexter 	1		série		"8,17"	x	x			Génial	"8,5"		8		8
District 9			Scifi	"8,3"	"7,75"	x	x			Spectaculaire	8			me suis endormi - donc pas de cote		Faut passer les 30 premières minutes. Après pas mal du tout. Superbe en HD	"7,5"
Easy rider	Nicholson		Road	"7,3"	"7,67"	x	x			A voir	7		8	grand classic	8
Eden Lake	film UK		Horreur	7	"8,00"	x	x			Poursuite dans les bois- très bon	8	Julie a adoré	8
Falling down	Douglas		Drame	"7,5"	"8,00"	x	x							xellent	8
Final Destination			Horreur	"6,8"	"2,67"	x	x			Naze	3		3	film pour edouard		Bonne grosse daube	2
Forest Gump	Tom Hanks		Comédie	"8,6"	"9,08"	x	x		I	Classique	9		"8,5"	tout bon	"8,8"	Un des meilleurs film selon moi	10
Frailty  	"Bill Paxton, Matthew McConaughey"		Thriller	"7,3"	"5,00"		x					Bof	5
Gattaca	"Hawke,Thurman"		Scifi	"7,8"	"7,50"	x	x			Très bon	8			sympa sans plus	7
Gran Torino	Clint Eastwood		drame	"8,4"	"8,38"	x	x			Excellent	"8,5"		8	exellent	9	Pas mal du tout	8
Hard Candy			Horreur	"7,2"	"6,00"	x	x			Pas mal - une teen qui chope un type et se venge...	6
Hard Rain			Catastrophe	"5,6"	"4,50"	x	x			Daube	5	Nul	4
Harry Potter & le prince de sang mélé			Fantasy		"7,00"	x	x									Mouais	7
Harvey	Dustin Hofman		Comédie romantique		"7,00"	x	x			Bien joué - sympa - gentil	7
Hellboy			Superheros	"6,8"	"7,00"	x	x			Bien foutu - classic superheros	7
Himalaya	Eric Valli		Aventure	"7,3"	#DIV/0!	x	x
Home	La Terre		Documentaire	"8,5"	"9,00"	x	x			A voir	9
Hotel Woodstock				"6,9"	"6,90"	x	x					Dommage que nous n'ayons pu vivre cette aventure	"6,5"	pasque ce gars en decrochant son tel a changer l histoire du rock	"7,2"	Pour l'ambiance et l'actrice	7
In Bruges	Colin Farrell		comedie dramatique	"8,1"	"8,08"	x	x			Chef doeuvre	9		8	tout bon	"8,3"	Old Bruges	7
In cold blood				"8,1"	#DIV/0!	x	x
Indiana Jones IV	Harrisson Ford		Aventure	"6,6"	"6,50"	x	x			Plaisant mais pas le meilleur	"7,5"	Moyen. Fin suspecte	6	tres bof!	6
Inglorious Basterds	Pitt Tarantino		War	"8,4"	"8,63"	x	x			Excellent 	"8,5"		9	tarantino quoi	"8,5"	Rien que pour la première scène déjà	"8,5"
Inside Man	Denzel Washington		Clive Owen	"7,7"	"7,50"	x	x					Pas mal	"7,5"
Jusqu'en enfer					#DIV/0!	x	x
Kiss kiss bang bang	Downey jr			"7,9"	#DIV/0!	x	x
L'age de glace 3			Anime	"7,1"	"6,75"	x	x						7	moins bon des 3	"6,5"
L'attaque du métro	Travolta				"7,00"	x	x			Bonne action	"7,5"	Travolta est parfait	"6,5"
L'ennemi public N°1 (Mesrine)	Vincent Cassel		drame biographique		"8,33"		x						"8,5"	tres bon aussi (#2)	8	Génial	"8,5"
L'épreuve de force					#DIV/0!	x	x
L'instinct de mort (Mesrine)	Vincent Cassel		drame biographique		"8,25"	x	x							tres bon (histoire vraie de Mesrine #1)	8	Génial	"8,5"
La cité de Dieu			Drame		"8,43"	x	x			Excellent violent	"8,8"		8	tres bon - a voir	"8,5"
La journée de la jupe	Adjani				"7,50"	x	x					Spécial pour adjani	"7,5"
La ligne rouge	"Caviezel,Penn"		War	"7,5"	"8,83"	x	x			Meilleur film de guerre	9		9	a voir	"8,5"
La ligne verte	Hanks				"7,75"	x	x						"8,5"	sympa	7
La liste Schindler	Liam Neeson		Drame	"8,9"	"9,50"	x	x			Chef d'oeuvre	9		10	tout grand film	9	No comment	10
La mouche			Horror	"7,4"	"8,00"	x	x			Très bon	8
La nuit au musée 2	Stiller		Comédie	6	#DIV/0!	x	x
Le dernier combat	Besson				#DIV/0!	x	x
Le voile des illusions	Norton - Watts		Drame	"7,6"	"8,20"	x	x			Très beau et triste	"8,5"			comme dit jm	"7,9"
Les barbouzes	Ventura				#DIV/0!	x	x
Les beaux gosses	Riad Satouf		Comédie		"6,75"	x	x			"Débile, moche mais à voir une fois dans sa vie"	7			pas aussi bon que la bd	"6,5"
Les insurgés	Daniel Craig		War	"7,3"	"8,25"	x	x			Très bon	"8,5"			bon	8
Les tontons flingueurs	Ventura				#DIV/0!	x	x
Logans					#DIV/0!	x	x
Looking for Eric	Eric Cantona		comedie dramatique	"7,3"	"7,00"	x	x							"tres ""english"""	7
Ma vie pour la tienne					#DIV/0!	x	x
Martyrs	film fr		Horreur		"8,00"	x	x			Très horrible - à voir	8
Milk	Sean Penn		drame	"7,9"	"7,50"		x							bon film	"7,5"
Millenium T1	Film swedich		Thriller		"8,00"	x	x			Très bon - fidèle au livre	"8,5"		8	bon	"7,5"
Moon			Scifi	8	"7,75"	x	x			Spécial mais bon - concept intéressant	"7,5"					Excellent. Bien psycho. dans la lignée de 2001 mais en plus moderne.	8
Ne nous fâchons pas	Ventura				#DIV/0!	x	x
Ne te retourne pas	Marceau-Bellucci		drame		"6,50"		x							très inquietant	"6,5"
North by northwest	Hitchcock		Crime	"8,6"	"9,00"	x	x			J'aime !!!!	9
Number 9					#DIV/0!	x	x
Ong Bak 2			Aventure		#DIV/0!	x	x
Orange Mécanique			Drame		"9,00"	x	x			Classique	9		9	tout bon	9
OSS117 Rio	Dujardin		Humour		"7,40"	x	x			Con mais bon	"7,8"					Pleins de bonnasses	7
Paycheck	Ben Stiller		Action scifi	"6,1"	"5,50"	x	x			Bon	7			ce serait pas Ben Affleck plutot - mauvais	4
Phone game (booth)	Farrell				"7,00"	x	x					gentil	7	sympa	7				http://www.imdb.com/title/tt0183649/
Point Break			Action	"6,8"	"7,25"	x	x			Classic action - sympa	"7,5"			bon a regarder	7
Prédictions	Cage				"7,50"	x	x			Pas mal 	"7,5"
Public Enemies	Depp			"7,2"	"7,17"	x	x						7	bon film	"7,5"	Bien mais des longueurs. Scénario classique	7
Raison d'état					"7,50"	x	x						"7,5"
Ratatouille	Pixar		Anime	"8,2"	"7,67"	x	x			Excellent - pas le meilleur pixar - super anim	8		8	c'est pas le meilleur pixar	7
REC	espagnol		Horreur	"7,7"	"8,88"	x	x			Chef d'oeuvre - caméra au poing	9		8	TOP	"8,5"	Oh putain!	10
Redacted					#DIV/0!	x	x
Revolutionnary road	Leonardo		Drame	"7,6"	"8,00"	x	x			Très bon et bien joué	"8,5"			bon	"7,5"
Rock on 					#DIV/0!	x	x
Saw I			Horreur	"7,7"	"8,00"	x	x			Must see	8		8		8
Saw II			Horreur	"6,8"	"5,50"	x	x			Pas mal	6		5
Saw III			Horreur	"6,3"	"6,50"	x	x			Bon	7		6
Saw IV	?		Horreur	6	"4,00"	x	x			Bof	5		3
Sept vies	Will Smith		Drame	"7,6"	"7,50"	x	x			Très bon 	8			pas mal	7
Shaun of the dead	Daniel pegg		Humour		"7,00"	x	x			Drôle et débile avec des zombies et du sang	7
Stalingrad	Jude Law		War	"7,4"	"8,50"	x	x			Tout bon	8		9	grand film	"8,5"
State of play	Crowe-Affleck		drame	"7,3"	"7,00"	x	x							bof	7
Strange days					#DIV/0!	x	x
Tais toi	Depardieu				"6,50"	x	x							"marrant, Depardieu est bon"	"6,5"
Terminator Rennaissance			Scifi		"7,50"	x	x			Un bon terminator	"7,5"
The Cinderella Man  (ombre...)	Crowe		Boxe	8	"8,00"	x	x			Boxe très prenant	8			tres bon	8			De l'ombre à la lumière
The International	Clive Owen		Action		"8,00"	x	x			Tout bon	"8,5"			bon	"7,5"
The Life before her eyes					"7,00"	x	x						7
The Machinist	Norton		Drame		"8,50"	x	x			Excellent	"8,5"
The Mist			Horreur		"8,00"	x	x			Excellent film - monstres et tout ce qu'il faut !	8
The One	Jet Li		Action		"5,00"	x	x			Pour ceux qui ont pas de cerveaux - bon effets	5			Ed devrait aimera lors
The Prestige	Norton		Drame		"8,00"	x	x			Magiciens 19ème - très bon	8			tres bon	8
The score	De niro - Norton		Casse	"6,8"	"6,33"	x	x			Sympa - bien joué	7		6	"bon, rien d exceptionel"	6
The strangers	Liv tyler		Horreur		"8,17"	x	x			Tout bon - flippant - se passe dans une cabane isolée	"8,5"			tres bon	"8,5"	Flippant mais scénario bidon	"7,5"
the transporter	Besson		Action	"6,6"	"4,00"		x			Daube second degré	5			film préféré de Jm	3
the Wrestler	Mickey Rourke		drame	"8,2"	"8,25"	x	x			Très bon	8			tout bon	"8,5"
Tora Tora Tora			War	"7,5"	#DIV/0!		x
Transformers 2			Action		"7,50"	x	x			Sympa  super anim - long - full effets	"7,5"
Trick or Treats			Horreur		"6,00"	x	x					Pas tout compris	6
Twilight			fantastique		"6,00"		x							pour ados (ed devrait aimer)	6
Un long dimanche de fiancailles	Jeunet				#DIV/0!	x	x
Unborn	Gary Oldman		Horreur		"6,00"	x	x			Effrayant mais pas dingue (fille sexy)	6
Up	Pixar		Anime		"8,67"	x	x			Très cool - presque psyché	"8,5"		9	magique	"8,5"
Very bad trip					#DIV/0!	x	x
Vicky Cristina Barcelona	Johansson - Cruz		drame romantique		"7,50"		x							"un bon ptit Allen, et de la bonnes poules"	"7,5"
Voyage au bout de l'enfer	de Niro		War		"9,00"	x	x		I					grand classic - xellent	9
Walkyrie	Tom Cruise		War	"7,3"	"7,25"	x	x			Bon	"7,5"		7
We own the night	Joachin Phoenix		Gangs	7	"7,25"	x	x			Bon et glauque	7				"7,5"
Welkome	Vincent Lindon		drame		"7,50"		x							bon	"7,5"
Wyatt Earp	Costner		Western		#DIV/0!	x	x
Yes man	Jim Carrey		Humour	7	"6,00"	x	x			Gentil - pas mal le mardi soir aussi	6	Très bon pour un dimanche soir	7	bon un aprem tete dans le cul	5
Ponyo sur la falaise			Anime		"7,00"	720p	x					Il faut avoir fumé ou être un gosse	7
Le pianiste			Drame	"8,5"	"8,75"	1080p	x		I	Chef d'oeuvre	9			a voir	"8,5"
Mission G					#DIV/0!	720p	x
La grande vadrouille	Bourvil de Funès		Comédie		"8,17"	1080p	x		I	Rien à dire	"8,5"		8	classic	8
Terminator Salvation (4)	C.Bale		Scifi		"7,50"	x	x			Un bon Terminator stupide et prenant - super effets	"7,5"
This is it	M Jackson		Music		"7,50"	1080p	x						"7,5"
Polar express	Tom Hanks		Anime		"6,00"	1080p	x						6
Flash Forward S1 (1-10)	Joseph Fiennes		Scifi		"7,50"	720p	x			Bonne série entre Lost et Heros	"7,5"
Hollywooland					#DIV/0!	720p	x
Tigres & dragons			Karaté		"8,50"	1080p	x			Excellent	"8,5"
Emprise					#DIV/0!	720p	x
Arizona dream	Kusturica			"7,3"	"8,43"	1080p	x			Un tout bon mais pas le meilleur - géniale musique	"8,5"		8	top	"8,8"
Dexter S4	720p				"9,00"	720p	x			La meilleure saison	9
30 jours de nuit	Josh Hartnett		Horror		#DIV/0!	720p	x
Last kiss	Casey Affleck		Comedy		#DIV/0!	720p	x
Orphan			Horror		#DIV/0!	1080p	x
Che #1	Benicio Del Toro		biographie	"7,4"	"7,50"	1080p	x						"7,5"	"cote la prochaine fois, me suis endormi"
Che #2	Benicio Del Toro		biographie	7	"7,50"	1080p	x						"7,5"
MR73	Auteuil		Flic		#DIV/0!	1080p	x
Rennaissance d'un champion	S Jackson Hartnet				#DIV/0!	720p	x
Clochette et la pierre de lune	Disney		Anime		"7,00"	720p	x							joséphine adore	7
Se7en	"Le ""Brad"""		Thriller	"8,6"	"8,50"	720p	x		x		"8,8"			tres bon	"8,2"	Bien sombre. Excellent thriller. Pas de ST.	"8,5"
There will be blood	Day Lewis		Drame		"8,77"	1080p	x		x		9		9		"8,3"
No country for the old men			Action		"8,83"	1080p	x		x		9		9			Très bon Cohen. Excellente prestation de l'acteur principal	"8,5"
Fight Club	"Le ""Brad"""		Action		"8,88"	1080p	x		x		9		9	tout bon	"8,5"		9
Martyrs			Horror/Depravation		#DIV/0!	720p	x		x	dejé coté plus haut dans ce tableau						Bonne chance
L'expérience	Film allemand		Horror		"8,00"	1080p	x							a voir	8
Kill Bill Vol 1&2	Tarantino		Action		"7,43"	1080p	x			Pas mal tarantino	"7,5"		7		"7,8"
Faubourg 36	Jugnot/Barratier				#DIV/0!	1080p	x
Mongol	Des mongols		Aventure / Bio	"7,4"	"7,75"	1080p	x			Splendide et naif	"8,5"		7
La 36ème chambre de Shaolin	Gordon Liu		KungFu		#DIV/0!	1080p	x
Frost Nixon	Ron Howard		Drame		"7,80"	1080p	x								"7,8"
Fringe s1	par le gars de lost		Série		#DIV/0!	720p	x
Gossip girl s1			Série		"1,75"	720p	x			Pour Ed tout spécialement	2	Pour Ed	"1,5"	"je confirme, pour Ed"		Tu te fous de moi??
Le Corniaud	De Funès Bourvil		Comédie		"8,43"	1080p	x			Must see again & again	"8,8"		8	classic	"8,5"
Lion King	Disney		Anime		"8,83"	720p	x			Tout bon	9		9	tout bon	"8,5"
Alien 3	Sigourney		Horror		#DIV/0!	480p
"""2012"""	Cusack		Scifi		"7,00"	720p				Super crédible	7
Chinatown	Nicholson		Drame	"8,5"	#DIV/0!	720p
Dorian Gray			Drame		#DIV/0!	720p
Eternal sunshine of the spotless mind	Carrey		Drame		"9,00"	1080p				Chedeuf	9
Saw 6			Horror		#DIV/0!	720p						Saucisse		 -1 pour greg
A Serious Man			Cohen Brothers		"7,00"	720p			x							Très spécial. Pas le meilleur	7
Boogie Night	Burt Reynolds		Porno	"7,9"	"8,25"	1080p			x						"7,5"	Ma biographie	9
Lord of War	Nicolas Cage		Trhiller	"7,7"	"8,00"	720p			x					bon 	8	Très bien réalisé	8
Zombie land	Woody Hallerson		Vampire		"7,50"	1080p			x							Sympa et drôle	"7,5"
Mutant	de Fougerolles		Horror		#DIV/0!	720p	x
Beerfeest			Beer		#DIV/0!	720p	x
Pandorum			Horror		#DIV/0!	720p	x
Arthur & les minimoys			Kids		#DIV/0!	720p	x			Pour les enfants de Greg et Ed
Les seigneur de la guerre	Jet Li		Karate		#DIV/0!	1080p	x
Les affranchis	de Niro			"8,8"	"9,00"	1080p	x							xellent	9
La bachelière	Bledel		Fille		"7,00"	720p	x			"sympa, gonze canon"	7
Antwone Fisher	Denzel Washington				#DIV/0!	720p	x
Razzia sur la schnouf	Gabin - Ventura				#DIV/0!	720p	x
Barfly	Rourke - Deneway		drame	7	"7,50"		x								"7,5"
Bliss	http://www.imdb.fr/title/tt1172233/				#DIV/0!	720p	x
Encounters at the end of the world	Herzog		Doc		#DIV/0!	720p
Naissance de pieuvres					#DIV/0!	480p	x
Battlestar Galactica : The plan	http://www.imdb.com/title/tt1286130/		Scifi		#DIV/0!	720p	x
The fountain					#DIV/0!	1080p
Blow				"7,4"	"7,50"	1080p								bon	"7,5"
Leon				"8,6"	"7,50"	720p				Sympa	"7,5"				"7,5"
La haine			Drame		"8,00"	720p								"revu, je laisse mon 8"	8
American beauty	Spacey		Drame		"8,50"	720p				Tout bon	"8,5"
Cool hand Luke	Paul Newman			"8,3"	"8,50"	720p								"xellent, c est pas steve abruti, c est le Paul..."	"8,5"
Pi			Weirdo		"6,00"	480p				Bof	6
Blow					"8,00"	1080p									8
Changelling					#DIV/0!	480p
A serious man[1]	Coen Brothers				#DIV/0!	720p
Mystic river	Penn - Robbins - Bacon		Drama	8	"8,00"	1080p	x							tres bon	8
Déjà vu	Washington				"7,00"	720p	x			Pas encore vu				mmouais	7
Gangs of NY	Caprio - Day Lewis		Drame	"7,4"	"8,20"	720p	x			Top	"8,8"		8	du grand Lewis	"7,8"
Star Trek 2009			Scifi		#DIV/0!	720p	x
Irréversible	Cassel - Bellucci		Thriller		"7,50"	480p				Dur dur mais faut le voir une fois	8		7	trash!	"7,5"
How i met your mother S1			TVshow	"8,8"	"8,00"	TV	x			Excellent - entre sex and the city & friends	8			tres cool	8
How i met your mother S2			TVshow		"8,35"	TV	x			Tout bon encore	"8,5"				"8,2"
How i met your mother S3			TVshow		"7,50"	720p	x			Grosse difference en 720	"7,5"
How i met your mother S4			TVshow		"7,50"	720p	x			tjrs aussi rigolo	"7,5"
Ichi the killer	Japs		Horror		#DIV/0!	480p
War of the world	Cruise		Scifi		"7,25"	720p	x			J'adore l'ambiance	8			ca m a un peu cassé les couilles	"6,5"
The Assassination of Jesse James by the Coward Robert Ford	Pitt		Drame	"7,7"	"8,10"	720p				Lent mais bon	"8,2"			"tres bon , un peu lent"	8	Excellent et très long (+2.5h)
The man from earth	Bixby	http://www.imdb.com/title/tt0756683/	Scifi ? huis clos	"8,1"	"8,70"	720p	x	fr		Excellent - must see	"8,7"
Le petit Nicolas	Kad Merad		Humour		"5,00"	1080p	x			Pénible	5
Une femme mariée	Godard		Drame		#DIV/0!	720p	x
Imax : the leaving sea	imax		Doc		#DIV/0!	720p	x
La double vie de Véronique	Kieslowski		Drame		"8,50"	720p	x			Tout bon	"8,5"
The host (Gwoemul)	Japs horror		Horror	"7,1"	"7,25"	720p				Etonnement bon	"7,5"				7
Its a wonderful life (1946)	James Stewart				#DIV/0!	720p	x
Constantine	Keanu		Scifi	"6,7"	#DIV/0!	1080p	x
Hamburger hill	720p		War		#DIV/0!	720p	x
Dracula	Hopkins - Ryder		Horror	"7,3"	"8,00"	1080p	x			Rien que Winona...	8
American History X	Ed Norton		Drame	"8,6"	"8,50"	720p								Norton xellent...	"8,5"
Bullitt	Steve McQueen				#DIV/0!	720p	x
